# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_transcript_ablation	variants_effect_upstream_gene_variant
argB	gene-SC80_RS17485	TRANSCRIPT_gene-SC80_RS17485	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
argC	gene-SC80_RS17490	TRANSCRIPT_gene-SC80_RS17490	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
argE	gene-SC80_RS17495	TRANSCRIPT_gene-SC80_RS17495	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
argF	gene-SC80_RS20075	TRANSCRIPT_gene-SC80_RS20075	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
argF	gene-SC80_RS20095	TRANSCRIPT_gene-SC80_RS20095	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
argH	gene-SC80_RS17480	TRANSCRIPT_gene-SC80_RS17480	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
argO	gene-SC80_RS11320	TRANSCRIPT_gene-SC80_RS11320	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
argP	gene-SC80_RS11300	TRANSCRIPT_gene-SC80_RS11300	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
argR	gene-SC80_RS10065	TRANSCRIPT_gene-SC80_RS10065	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
argS	gene-SC80_RS04410	TRANSCRIPT_gene-SC80_RS04410	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
argT	gene-SC80_RS06400	TRANSCRIPT_gene-SC80_RS06400	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ariR	gene-SC80_RS25525	TRANSCRIPT_gene-SC80_RS25525	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
arnA	gene-SC80_RS06135	TRANSCRIPT_gene-SC80_RS06135	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
arnB	gene-SC80_RS06125	TRANSCRIPT_gene-SC80_RS06125	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
arnC	gene-SC80_RS06130	TRANSCRIPT_gene-SC80_RS06130	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
arnD	gene-SC80_RS06140	TRANSCRIPT_gene-SC80_RS06140	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
arnE	gene-SC80_RS06150	TRANSCRIPT_gene-SC80_RS06150	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
arnF	gene-SC80_RS06155	TRANSCRIPT_gene-SC80_RS06155	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
arnT	gene-SC80_RS06145	TRANSCRIPT_gene-SC80_RS06145	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
aroA	gene-SC80_RS13255	TRANSCRIPT_gene-SC80_RS13255	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
aroB	gene-SC80_RS21005	TRANSCRIPT_gene-SC80_RS21005	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
aroC	gene-SC80_RS06495	TRANSCRIPT_gene-SC80_RS06495	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
aroE	gene-SC80_RS24200	TRANSCRIPT_gene-SC80_RS24200	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
aroF	gene-SC80_RS24745	TRANSCRIPT_gene-SC80_RS24745	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
aroH	gene-SC80_RS03245	TRANSCRIPT_gene-SC80_RS03245	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
aroK	gene-SC80_RS21010	TRANSCRIPT_gene-SC80_RS21010	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
aroP	gene-SC80_RS08150	TRANSCRIPT_gene-SC80_RS08150	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
arsC	gene-SC80_RS12135	TRANSCRIPT_gene-SC80_RS12135	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
arsC	gene-SC80_RS19725	TRANSCRIPT_gene-SC80_RS19725	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
artI	gene-SC80_RS13010	TRANSCRIPT_gene-SC80_RS13010	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
artJ	gene-SC80_RS12995	TRANSCRIPT_gene-SC80_RS12995	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
artM	gene-SC80_RS13000	TRANSCRIPT_gene-SC80_RS13000	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
artP	gene-SC80_RS13015	TRANSCRIPT_gene-SC80_RS13015	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
artQ	gene-SC80_RS13005	TRANSCRIPT_gene-SC80_RS13005	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ascB	gene-SC80_RS22420	TRANSCRIPT_gene-SC80_RS22420	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ascF	gene-SC80_RS22425	TRANSCRIPT_gene-SC80_RS22425	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ascG	gene-SC80_RS22430	TRANSCRIPT_gene-SC80_RS22430	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
asd	gene-SC80_RS14245	TRANSCRIPT_gene-SC80_RS14245	protein_coding	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2
asd	gene-SC80_RS19340	TRANSCRIPT_gene-SC80_RS19340	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
aslA	gene-SC80_RS23580	TRANSCRIPT_gene-SC80_RS23580	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
aslB	gene-SC80_RS23585	TRANSCRIPT_gene-SC80_RS23585	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
asmA	gene-SC80_RS05155	TRANSCRIPT_gene-SC80_RS05155	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
asnA	gene-SC80_RS17355	TRANSCRIPT_gene-SC80_RS17355	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
asnB	gene-SC80_RS01360	TRANSCRIPT_gene-SC80_RS01360	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
asnC	gene-SC80_RS17350	TRANSCRIPT_gene-SC80_RS17350	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
asnS	gene-SC80_RS13370	TRANSCRIPT_gene-SC80_RS13370	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
aspA	gene-SC80_RS14360	TRANSCRIPT_gene-SC80_RS14360	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
aspC	gene-SC80_RS13355	TRANSCRIPT_gene-SC80_RS13355	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
aspS	gene-SC80_RS04360	TRANSCRIPT_gene-SC80_RS04360	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
astA	gene-SC80_RS03460	TRANSCRIPT_gene-SC80_RS03460	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
astB	gene-SC80_RS03450	TRANSCRIPT_gene-SC80_RS03450	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
astC	gene-SC80_RS03465	TRANSCRIPT_gene-SC80_RS03465	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
astD	gene-SC80_RS03455	TRANSCRIPT_gene-SC80_RS03455	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
astE	gene-SC80_RS03445	TRANSCRIPT_gene-SC80_RS03445	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
atoA	gene-SC80_RS05970	TRANSCRIPT_gene-SC80_RS05970	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
atoB	gene-SC80_RS05980	TRANSCRIPT_gene-SC80_RS05980	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
atoC	gene-SC80_RS05960	TRANSCRIPT_gene-SC80_RS05960	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
atoD	gene-SC80_RS05965	TRANSCRIPT_gene-SC80_RS05965	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
atoE	gene-SC80_RS05975	TRANSCRIPT_gene-SC80_RS05975	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
atoS	gene-SC80_RS05955	TRANSCRIPT_gene-SC80_RS05955	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
atpA	gene-SC80_RS17305	TRANSCRIPT_gene-SC80_RS17305	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
atpB	gene-SC80_RS17325	TRANSCRIPT_gene-SC80_RS17325	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
atpC	gene-SC80_RS17290	TRANSCRIPT_gene-SC80_RS17290	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
atpD	gene-SC80_RS17295	TRANSCRIPT_gene-SC80_RS17295	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
atpE	gene-SC80_RS17320	TRANSCRIPT_gene-SC80_RS17320	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
atpF	gene-SC80_RS17315	TRANSCRIPT_gene-SC80_RS17315	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
atpG	gene-SC80_RS17300	TRANSCRIPT_gene-SC80_RS17300	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
atpH	gene-SC80_RS17310	TRANSCRIPT_gene-SC80_RS17310	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
atpI	gene-SC80_RS17330	TRANSCRIPT_gene-SC80_RS17330	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
avtA	gene-SC80_RS18360	TRANSCRIPT_gene-SC80_RS18360	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
azoR	gene-SC80_RS15205	TRANSCRIPT_gene-SC80_RS15205	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
azuC	gene-SC80_RS28390	TRANSCRIPT_gene-SC80_RS28390	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
baeR	gene-SC80_RS05225	TRANSCRIPT_gene-SC80_RS05225	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
baeS	gene-SC80_RS05220	TRANSCRIPT_gene-SC80_RS05220	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bamA	gene-SC80_RS08495	TRANSCRIPT_gene-SC80_RS08495	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
bamC	gene-SC80_RS12165	TRANSCRIPT_gene-SC80_RS12165	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bamD	gene-SC80_RS24770	TRANSCRIPT_gene-SC80_RS24770	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
bamE	gene-SC80_RS24670	TRANSCRIPT_gene-SC80_RS24670	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
barA	gene-SC80_RS10590	TRANSCRIPT_gene-SC80_RS10590	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bax	gene-SC80_RS18350	TRANSCRIPT_gene-SC80_RS18350	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
bcp	gene-SC80_RS12150	TRANSCRIPT_gene-SC80_RS12150	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
bcr	gene-SC80_RS05760	TRANSCRIPT_gene-SC80_RS05760	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
bcsA	gene-SC80_RS18130	TRANSCRIPT_gene-SC80_RS18130	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
bcsB	gene-SC80_RS18125	TRANSCRIPT_gene-SC80_RS18125	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
bcsC	gene-SC80_RS18115	TRANSCRIPT_gene-SC80_RS18115	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
bcsE	gene-SC80_RS18145	TRANSCRIPT_gene-SC80_RS18145	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
bcsF	gene-SC80_RS18150	TRANSCRIPT_gene-SC80_RS18150	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
bcsG	gene-SC80_RS18155	TRANSCRIPT_gene-SC80_RS18155	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
bcsQ	gene-SC80_RS18135	TRANSCRIPT_gene-SC80_RS18135	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
bcsR	gene-SC80_RS18140	TRANSCRIPT_gene-SC80_RS18140	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
bcsZ	gene-SC80_RS18120	TRANSCRIPT_gene-SC80_RS18120	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
bdm	gene-SC80_RS24335	TRANSCRIPT_gene-SC80_RS24335	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bepA	gene-SC80_RS12140	TRANSCRIPT_gene-SC80_RS12140	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
bet	gene-SC80_RS16535	TRANSCRIPT_gene-SC80_RS16535	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
betA	gene-SC80_RS20565	TRANSCRIPT_gene-SC80_RS20565	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
betB	gene-SC80_RS20560	TRANSCRIPT_gene-SC80_RS20560	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
betI	gene-SC80_RS20555	TRANSCRIPT_gene-SC80_RS20555	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
betT	gene-SC80_RS20550	TRANSCRIPT_gene-SC80_RS20550	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bglB	gene-SC80_RS17240	TRANSCRIPT_gene-SC80_RS17240	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
bglF	gene-SC80_RS17245	TRANSCRIPT_gene-SC80_RS17245	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
bglH	gene-SC80_RS17235	TRANSCRIPT_gene-SC80_RS17235	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
bglJ	gene-SC80_RS07340	TRANSCRIPT_gene-SC80_RS07340	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
bglX	gene-SC80_RS05495	TRANSCRIPT_gene-SC80_RS05495	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bhsA	gene-SC80_RS16355	TRANSCRIPT_gene-SC80_RS16355	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
bioA	gene-SC80_RS01885	TRANSCRIPT_gene-SC80_RS01885	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
bioB	gene-SC80_RS01890	TRANSCRIPT_gene-SC80_RS01890	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
bioC	gene-SC80_RS01900	TRANSCRIPT_gene-SC80_RS01900	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
bioD	gene-SC80_RS01905	TRANSCRIPT_gene-SC80_RS01905	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
bioF	gene-SC80_RS01895	TRANSCRIPT_gene-SC80_RS01895	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
bioH	gene-SC80_RS21125	TRANSCRIPT_gene-SC80_RS21125	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
bisC	gene-SC80_RS18255	TRANSCRIPT_gene-SC80_RS18255	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blr	gene-SC80_RS02825	TRANSCRIPT_gene-SC80_RS02825	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
bluF	gene-SC80_RS25540	TRANSCRIPT_gene-SC80_RS25540	protein_coding	0	0	1	44	0	0	0	0	44	0	0	1	0	0	0	0	0	0	0	0	0
bluR	gene-SC80_RS25545	TRANSCRIPT_gene-SC80_RS25545	protein_coding	0	0	0	68	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	1
brnQ	gene-SC80_RS00180	TRANSCRIPT_gene-SC80_RS00180	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
bsmA	gene-SC80_RS14100	TRANSCRIPT_gene-SC80_RS14100	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
bssR	gene-SC80_RS02200	TRANSCRIPT_gene-SC80_RS02200	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
bssS	gene-SC80_RS16095	TRANSCRIPT_gene-SC80_RS16095	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
btuB	gene-SC80_RS17430	TRANSCRIPT_gene-SC80_RS17430	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
btuC	gene-SC80_RS03280	TRANSCRIPT_gene-SC80_RS03280	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
btuD	gene-SC80_RS03270	TRANSCRIPT_gene-SC80_RS03270	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
btuE	gene-SC80_RS03275	TRANSCRIPT_gene-SC80_RS03275	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
btuF	gene-SC80_RS08410	TRANSCRIPT_gene-SC80_RS08410	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
cadA	gene-SC80_RS14405	TRANSCRIPT_gene-SC80_RS14405	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
caiA	gene-SC80_RS07780	TRANSCRIPT_gene-SC80_RS07780	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
caiB	gene-SC80_RS07775	TRANSCRIPT_gene-SC80_RS07775	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
caiC	gene-SC80_RS07770	TRANSCRIPT_gene-SC80_RS07770	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
caiD	gene-SC80_RS07765	TRANSCRIPT_gene-SC80_RS07765	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
caiE	gene-SC80_RS07760	TRANSCRIPT_gene-SC80_RS07760	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
caiF	gene-SC80_RS07755	TRANSCRIPT_gene-SC80_RS07755	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
can	gene-SC80_RS08250	TRANSCRIPT_gene-SC80_RS08250	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
carA	gene-SC80_RS07730	TRANSCRIPT_gene-SC80_RS07730	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
carB	gene-SC80_RS07735	TRANSCRIPT_gene-SC80_RS07735	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
cas1f	gene-SC80_RS13115	TRANSCRIPT_gene-SC80_RS13115	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
cas3f	gene-SC80_RS13120	TRANSCRIPT_gene-SC80_RS13120	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
cas6f	gene-SC80_RS13140	TRANSCRIPT_gene-SC80_RS13140	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
cbeA	gene-SC80_RS15915	TRANSCRIPT_gene-SC80_RS15915	protein_coding	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58
cbl	gene-SC80_RS22825	TRANSCRIPT_gene-SC80_RS22825	protein_coding	0	0	2	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
cbpM	gene-SC80_RS13660	TRANSCRIPT_gene-SC80_RS13660	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
cbrA	gene-SC80_RS17080	TRANSCRIPT_gene-SC80_RS17080	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
cbrB	gene-SC80_RS17220	TRANSCRIPT_gene-SC80_RS17220	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ccdA	gene-SC80_RS21270	TRANSCRIPT_gene-SC80_RS21270	protein_coding	0	0	0	62	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	47
ccdB	gene-SC80_RS21275	TRANSCRIPT_gene-SC80_RS21275	protein_coding	0	0	0	66	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	45
ccmA	gene-SC80_RS05855	TRANSCRIPT_gene-SC80_RS05855	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ccmB	gene-SC80_RS05850	TRANSCRIPT_gene-SC80_RS05850	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ccmC	gene-SC80_RS05845	TRANSCRIPT_gene-SC80_RS05845	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ccmD	gene-SC80_RS05840	TRANSCRIPT_gene-SC80_RS05840	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ccmE	gene-SC80_RS05835	TRANSCRIPT_gene-SC80_RS05835	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ccmF	gene-SC80_RS05830	TRANSCRIPT_gene-SC80_RS05830	protein_coding	0	1	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0
ccmH	gene-SC80_RS05820	TRANSCRIPT_gene-SC80_RS05820	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
cdd	gene-SC80_RS05550	TRANSCRIPT_gene-SC80_RS05550	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cdgI	gene-SC80_RS03925	TRANSCRIPT_gene-SC80_RS03925	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cdh	gene-SC80_RS17715	TRANSCRIPT_gene-SC80_RS17715	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cdsA	gene-SC80_RS08485	TRANSCRIPT_gene-SC80_RS08485	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
cecR	gene-SC80_RS02000	TRANSCRIPT_gene-SC80_RS02000	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
celF	gene-SC80_RS03390	TRANSCRIPT_gene-SC80_RS03390	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cgtA	gene-SC80_RS09835	TRANSCRIPT_gene-SC80_RS09835	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
chaB	gene-SC80_RS18995	TRANSCRIPT_gene-SC80_RS18995	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
